place_name,review_text,sentiment_food,sentiment_service,sentiment_price,sentiment_global
Antares,Mala ambientacion.,NEU,NEU,NEU,NEG
Las Violetas,Regular la comida.,NEU,NEU,NEU,NEU
El Cuartito,Excelente relación precio calidad y no me gusto el lugar.,NEU,NEU,POS,NEU
Rapanui,Falta personal y se deja comer.,NEU,NEG,NEU,NEG
El Cuartito,Si te gusta esperar este es tu lugar y regular la comida.,NEU,NEG,NEU,NEG
Don Julio,Me gusto mucho y lugar sucio.,POS,NEU,NEU,NEU
Rapanui,Cumplieron con el pedido y el lugar se cae a pedazos.,NEU,NEU,NEU,NEG
Las Violetas,Mala ambientacion y horrible sabor.,NEG,NEU,NEU,NEG
Pizzería Guerrin,Excelente relación precio calidad y la comida una obra de arte abstracto del horror.,NEG,NEU,POS,NEU
El Cuartito,"No es barato ni caro, destaco la atención y ambiente estandar.",NEU,POS,NEU,POS
El Cuartito,El lugar esta bueno y el servicio correcto.,NEU,NEU,NEU,POS
El Pobre Luis,Atención sin destacar.,NEU,NEU,NEU,NEU
Sottovoce,Atención sin destacar y no me gusto el lugar.,NEU,NEU,NEU,NEG
Rapanui,Me gusto mucho.,POS,NEU,NEU,POS
La Mezzetta,Te arrancan la cabeza y estaba rico.,POS,NEU,NEG,NEU
Las Violetas,Comida aceptable y el lugar esta bueno.,NEU,NEU,NEU,POS
Don Julio,No es barato ni caro.,NEU,NEU,NEU,NEU
Sottovoce,Platos estándar.,NEU,NEU,NEU,NEU
La Mezzetta,Muy mala onda los empleados y precio acorde.,NEU,NEG,NEU,NEG
La Mezzetta,Se deja comer.,NEU,NEU,NEU,NEU
El Pobre Luis,Brillante atencion si no tienes prisa.,NEU,NEG,NEU,NEG
Don Julio,Precios de mercado.,NEU,NEU,NEU,NEU
Rapanui,Ideal para perder el tiempo y todo tenía sabor feo.,NEG,NEG,NEU,NEG
Pizzería Guerrin,Genial si te gusta comer frio y el mozo super amable.,NEG,POS,NEU,NEU
Antares,Gracias por la demora.,NEU,NEG,NEU,NEG
Las Violetas,El mozo super amable.,NEU,POS,NEU,POS
La Mezzetta,Atención rápida y cordial y los platos son abundantes y deliciosos.,POS,POS,NEU,POS
Sottovoce,Buen precio y lugar sucio.,NEU,NEU,POS,NEU
Las Violetas,Me encantó la comida y me pareció carísimo.,POS,NEU,NEG,NEU
Kansas,Buen ambiente.,NEU,NEU,NEU,POS
El Cuartito,Tardaron mil años en atender.,NEU,NEG,NEU,NEG
La Cabrera,Lugar feo y no vale lo que cuesta.,NEU,NEU,NEG,NEG
El Pobre Luis,Si te gusta esperar este es tu lugar.,NEU,NEG,NEU,NEG
Las Violetas,Me gusto el lugar.,NEU,NEU,NEU,POS
Antares,Ni muy muy ni tan tan y precios accesibles.,NEU,NEU,POS,POS
Las Violetas,"Ambiente estandar, tardaron mil años en atender y la comida normal.",NEU,NEG,NEU,NEG
Don Julio,Buen ambiente y todo tenía sabor feo.,NEG,NEU,NEU,NEU
La Parolaccia,Muy mala onda los empleados.,NEU,NEG,NEU,NEG
Rapanui,La comida normal y nadie nos prestaba atención.,NEU,NEG,NEU,NEG
La Mezzetta,Me gusto el lugar.,NEU,NEU,NEU,POS
La Parolaccia,Regular la comida y precios altos.,NEU,NEU,NEG,NEG
Las Violetas,El lugar esta bueno y lo que esperas pagar.,NEU,NEU,NEU,POS
Rapanui,"Lugar feo, no es barato ni caro y se deja comer.",NEU,NEU,NEU,NEG
Antares,No me gusto el lugar.,NEU,NEU,NEU,NEG
Don Julio,"Precios accesibles, no me gusto el ambiente y genial si te gusta comer frio.",NEG,NEU,POS,NEG
Rapanui,Precios por las nubes y ambiente estandar.,NEU,NEU,NEG,NEG
La Cabrera,"La comida un desastre, destaco la atención y no me gusto el lugar.",NEG,POS,NEU,NEG
Kansas,Se deja comer y lindo lugar.,NEU,NEU,NEU,POS
Rapanui,Me pareció carísimo y buen ambiente.,NEU,NEU,NEG,NEU
Las Violetas,La comida normal.,NEU,NEU,NEU,NEU
Antares,Lindo lugar y la carne era una manteca.,POS,NEU,NEU,POS
Sottovoce,Sabroso y fresco.,POS,NEU,NEU,POS
Antares,Bastante barato y muy mala onda los empleados.,NEU,NEG,POS,NEU
La Cabrera,Ambiente estandar.,NEU,NEU,NEU,NEU
La Cabrera,Me encantó la comida.,POS,NEU,NEU,POS
Don Julio,Lugar feo y la pizza estaba cruda.,NEG,NEU,NEU,NEG
Sottovoce,Vino frio.,NEG,NEU,NEU,NEG
Sottovoce,Ideal para perder el tiempo y sabroso y fresco.,POS,NEG,NEU,NEU
Pizzería Guerrin,"Incomible, no es caro y nada especial el lugar.",NEG,NEU,POS,NEU
La Mezzetta,Servicio excelente.,NEU,POS,NEU,POS
El Pobre Luis,No me gusto el ambiente.,NEU,NEU,NEU,NEG
Pizzería Guerrin,Precio acorde.,NEU,NEU,NEU,NEU
Don Julio,Nos llego todo frio y no vale lo que cuesta.,NEG,NEU,NEG,NEG
El Cuartito,Comida aceptable y precios por las nubes.,NEU,NEU,NEG,NEG
Antares,Estaba rico.,POS,NEU,NEU,POS
Rapanui,Lugar normal y comida aceptable.,NEU,NEU,NEU,NEU
El Cuartito,Buen ambiente y regular la comida.,NEU,NEU,NEU,POS
Sottovoce,"Lugar sucio, el mozo super amable y excelente sabor.",POS,POS,NEU,POS
Rapanui,Me pareció carísimo.,NEU,NEU,NEG,NEG
Sottovoce,No es caro.,NEU,NEU,POS,POS
La Mezzetta,Excelente relación precio calidad y tiempos de espera normales.,NEU,NEU,POS,POS
Antares,Precios de mercado y la pizza es la mejor de buenos aires.,POS,NEU,NEU,POS
La Mezzetta,Nada bueno.,NEG,NEU,NEU,NEG
La Parolaccia,Me encantó la comida.,POS,NEU,NEU,POS
La Mezzetta,Ambiente estandar.,NEU,NEU,NEU,NEU
Rapanui,Comida aceptable.,NEU,NEU,NEU,NEU
Don Julio,Lindo lugar.,NEU,NEU,NEU,POS
Sottovoce,Bastante barato.,NEU,NEU,POS,POS
El Cuartito,La atención fue pésima y lugar normal.,NEU,NEG,NEU,NEG
Pizzería Guerrin,No me gusto el lugar y falta personal.,NEU,NEG,NEU,NEG
Rapanui,Servicio excelente y ambiente estandar.,NEU,POS,NEU,POS
Kansas,Buen precio y nada del otro mundo la comida.,NEU,NEU,POS,POS
Antares,El mozo super amable y excelente relación precio calidad.,NEU,POS,POS,POS
La Mezzetta,Servicio excelente.,NEU,POS,NEU,POS
Rapanui,Brillante atencion si no tienes prisa y buen ambiente.,NEU,NEG,NEU,NEU
Kansas,"Me gusto mucho, lo que esperas pagar y muy mala onda los empleados.",POS,NEG,NEU,NEU
Pizzería Guerrin,No es caro y el lugar se cae a pedazos.,NEU,NEU,POS,NEU
La Mezzetta,La atención normal y bastante barato.,NEU,NEU,POS,POS
Sottovoce,"Excelente sabor, el mozo super amable y excelente relación precio calidad.",POS,POS,POS,POS
La Cabrera,Precio acorde.,NEU,NEU,NEU,NEU
Kansas,Nada del otro mundo la comida.,NEU,NEU,NEU,NEU
Kansas,Servicio lento y malo y precios un poco elevados para lo que ofrecen.,NEU,NEG,NEG,NEG
El Cuartito,Muy caro.,NEU,NEU,NEG,NEG
Pizzería Guerrin,Precios elevados y la carne estaba dura.,NEG,NEU,NEG,NEG
Rapanui,Destaco la atención.,NEU,POS,NEU,POS
La Cabrera,Servicio excelente.,NEU,POS,NEU,POS
Rapanui,Mala ambientacion y se deja comer.,NEU,NEU,NEU,NEG
La Mezzetta,"Precio acorde, buen ambiente y me encantó la comida.",POS,NEU,NEU,POS
La Parolaccia,Atención sin destacar y teniamos frio.,NEG,NEU,NEU,NEG
La Parolaccia,Ni muy muy ni tan tan y lindo lugar.,NEU,NEU,NEU,POS
Kansas,Nos atendieron de maravilla y teniamos frio.,NEG,POS,NEU,NEU
Kansas,"Todo muy rico, servicio lento y malo y muy linda decoracion.",POS,NEG,NEU,POS
Kansas,Platos estándar y la atención fue genial.,NEU,POS,NEU,POS
La Parolaccia,Sabroso y fresco.,POS,NEU,NEU,POS
El Pobre Luis,Atención rápida y cordial y el lugar se cae a pedazos.,NEU,POS,NEU,NEU
Pizzería Guerrin,No vale lo que cuesta y nada especial el lugar.,NEU,NEU,NEG,NEG
Las Violetas,Servicio lento y malo y me pareció carísimo.,NEU,NEG,NEG,NEG
Sottovoce,Muy linda decoracion.,NEU,NEU,NEU,POS
El Cuartito,"Mala ambientacion, lo que esperas pagar y tiempos de espera normales.",NEU,NEU,NEU,NEG
La Cabrera,La atención fue pésima.,NEU,NEG,NEU,NEG
El Pobre Luis,Un poco caro y la pizza estaba cruda.,NEG,NEU,NEG,NEG
El Pobre Luis,"Bastante barato, muy mala onda los empleados y la comida normal.",NEU,NEG,POS,NEU
El Pobre Luis,Servicio lento y malo.,NEU,NEG,NEU,NEG
Sottovoce,La atención fue genial.,NEU,POS,NEU,POS
La Cabrera,Atención rápida y cordial y la comida llegó fría.,NEG,POS,NEU,NEU
El Pobre Luis,"Precios de mercado, ni muy muy ni tan tan y la atención fue genial.",NEU,POS,NEU,POS
La Mezzetta,Sabroso y fresco.,POS,NEU,NEU,POS
Kansas,Nada especial el lugar.,NEU,NEU,NEU,NEU
El Cuartito,"Se deja comer, no me gusto el lugar y muy mala onda los empleados.",NEU,NEG,NEU,NEG
Don Julio,"No estaba rico, nos atendieron de maravilla y precios elevados.",NEG,POS,NEG,NEG
La Mezzetta,"Nada especial el lugar, tiempos de espera normales y bastante barato.",NEU,NEU,POS,POS
Antares,Destaco la atención.,NEU,POS,NEU,POS
Antares,Ideal para perder el tiempo y nada especial el lugar.,NEU,NEG,NEU,NEG
El Cuartito,Mala ambientacion y la atención normal.,NEU,NEU,NEU,NEG
Don Julio,"Nada especial el lugar, ni muy muy ni tan tan y bastante barato.",NEU,NEU,POS,POS
La Cabrera,Lindo lugar y precios de mercado.,NEU,NEU,NEU,POS
Don Julio,"Nada especial el lugar, te arrancan la cabeza y poco rico.",NEG,NEU,NEG,NEG
El Pobre Luis,"Me encantó la comida, la atención fue pésima y me pareció carísimo.",POS,NEG,NEG,NEG
Pizzería Guerrin,Buen ambiente y nada del otro mundo la comida.,NEU,NEU,NEU,POS
Sottovoce,"Precios accesibles, ni muy muy ni tan tan y atención rápida y cordial.",NEU,POS,POS,POS
El Cuartito,Precios accesibles y nada bueno.,NEG,NEU,POS,NEU
Pizzería Guerrin,"Tiempos de espera normales, me gusto el lugar y excelente relación precio calidad.",NEU,NEU,POS,POS
La Mezzetta,Si te gusta esperar este es tu lugar y lugar sucio.,NEU,NEG,NEU,NEG
La Mezzetta,Lugar normal y si te gusta esperar este es tu lugar.,NEU,NEG,NEU,NEG
Sottovoce,No me gustó la comida.,NEG,NEU,NEU,NEG
El Cuartito,Lugar feo y nos llego todo frio.,NEG,NEU,NEU,NEG
Pizzería Guerrin,"Brillante atencion si no tienes prisa, platos estándar y no es barato ni caro.",NEU,NEG,NEU,NEG
Rapanui,"El lugar es hermoso, precios de mercado y servicio excelente.",NEU,POS,NEU,POS
Rapanui,Ideal para perder el tiempo.,NEU,NEG,NEU,NEG
El Cuartito,"Nada especial el lugar, la comida normal y precios de mercado.",NEU,NEU,NEU,NEU
Kansas,Servicio lento y malo y precios accesibles.,NEU,NEG,POS,NEU
La Mezzetta,Ni muy muy ni tan tan.,NEU,NEU,NEU,NEU
Don Julio,Precios por las nubes.,NEU,NEU,NEG,NEG
El Cuartito,Ambiente estandar.,NEU,NEU,NEU,NEU
La Parolaccia,No es barato ni caro.,NEU,NEU,NEU,NEU
La Parolaccia,Lindo lugar.,NEU,NEU,NEU,POS
Pizzería Guerrin,"No es caro, muy atentos en todo momento y muy linda decoracion.",NEU,POS,POS,POS
Pizzería Guerrin,Un poco caro.,NEU,NEU,NEG,NEG
Antares,Platos estándar y el lugar esta bueno.,NEU,NEU,NEU,POS
Sottovoce,El lugar se cae a pedazos.,NEU,NEU,NEU,NEG
Kansas,"Excelente sabor, costoso y muy linda decoracion.",POS,NEU,NEG,POS
Sottovoce,Excelente relación precio calidad y tiempos de espera normales.,NEU,NEU,POS,POS
La Mezzetta,"Precios accesibles, lugar normal y los mozos te tratan mal.",NEU,NEG,POS,NEU
Pizzería Guerrin,Los platos son abundantes y deliciosos.,POS,NEU,NEU,POS
La Mezzetta,Ambiente estandar y tiempos de espera normales.,NEU,NEU,NEU,NEU
Pizzería Guerrin,Precio acorde.,NEU,NEU,NEU,NEU
Pizzería Guerrin,Vino frio y los mozos te tratan mal.,NEG,NEG,NEU,NEG
Antares,Platos estándar.,NEU,NEU,NEU,NEU
La Cabrera,Nadie nos prestaba atención y excelente sabor.,POS,NEG,NEU,NEU
Don Julio,Teniamos frio y lugar sucio.,NEG,NEU,NEU,NEG
Kansas,Regular la comida y la atención normal.,NEU,NEU,NEU,NEU
Don Julio,"El mozo super amable, precios altos y ni muy muy ni tan tan.",NEU,POS,NEG,NEU
Don Julio,Nada especial el lugar.,NEU,NEU,NEU,NEU
Antares,"Me pareció carísimo, no me gusto el lugar y brillante atencion si no tienes prisa.",NEU,NEG,NEG,NEG
Rapanui,Lindo lugar y nada bueno.,NEG,NEU,NEU,NEU
Antares,La comida normal y lo que esperas pagar.,NEU,NEU,NEU,NEU
La Mezzetta,Me encantó la comida y nos atendieron de maravilla.,POS,POS,NEU,POS
La Parolaccia,Me pareció carísimo.,NEU,NEU,NEG,NEG
Kansas,Los mozos te tratan mal y buen precio.,NEU,NEG,POS,NEU
El Cuartito,Nos atendieron de maravilla y regular la comida.,NEU,POS,NEU,POS
Kansas,Brillante atencion si no tienes prisa y muy linda decoracion.,NEU,NEG,NEU,NEU
Pizzería Guerrin,"Lugar normal, brillante atencion si no tienes prisa y la carne estaba dura.",NEG,NEG,NEU,NEG
Don Julio,El servicio correcto.,NEU,NEU,NEU,NEU
Sottovoce,Se deja comer y no me gusto el lugar.,NEU,NEU,NEU,NEG
Kansas,La comida normal y ideal para perder el tiempo.,NEU,NEG,NEU,NEG
Kansas,Nadie nos prestaba atención.,NEU,NEG,NEU,NEG
Sottovoce,Destaco la atención.,NEU,POS,NEU,POS
Kansas,Lo que esperas pagar.,NEU,NEU,NEU,NEU
El Pobre Luis,No me gusto el lugar.,NEU,NEU,NEU,NEG
La Cabrera,"Platos estándar, lugar feo y excelente relación precio calidad.",NEU,NEU,POS,NEU
La Cabrera,Tiempos de espera normales y precios altos.,NEU,NEU,NEG,NEG
El Pobre Luis,Me gusto el lugar y me encantó la comida.,POS,NEU,NEU,POS
Rapanui,Muy atentos en todo momento y precios por las nubes.,NEU,POS,NEG,NEU
Don Julio,Un poco caro y la carne estaba dura.,NEG,NEU,NEG,NEG
La Mezzetta,Servicio excelente.,NEU,POS,NEU,POS
La Mezzetta,"Los mozos te tratan mal, excelente relación precio calidad y regular la comida.",NEU,NEG,POS,NEU
Don Julio,Precios accesibles y nada especial el lugar.,NEU,NEU,POS,POS
Kansas,"Me gusto el lugar, se deja comer y precios accesibles.",NEU,NEU,POS,POS
Pizzería Guerrin,"No es barato ni caro, nada del otro mundo la comida y la atención fue genial.",NEU,POS,NEU,POS
Kansas,La pizza estaba cruda.,NEG,NEU,NEU,NEG
Sottovoce,"No me gusto el ambiente, nada del otro mundo la comida y lo que esperas pagar.",NEU,NEU,NEU,NEG
Pizzería Guerrin,Excelente relación precio calidad.,NEU,NEU,POS,POS
Kansas,Me gusto el lugar.,NEU,NEU,NEU,POS
El Pobre Luis,Lugar feo.,NEU,NEU,NEU,NEG
Rapanui,El mozo super amable y precio acorde.,NEU,POS,NEU,POS
Antares,Tiempos de espera normales y sabroso y fresco.,POS,NEU,NEU,POS
Sottovoce,"Ambiente estandar, precios de mercado y la atención fue genial.",NEU,POS,NEU,POS
Pizzería Guerrin,Cumplieron con el pedido.,NEU,NEU,NEU,NEU
El Pobre Luis,"Servicio excelente, vino frio y lugar normal.",NEG,POS,NEU,NEU
El Pobre Luis,Se deja comer.,NEU,NEU,NEU,NEU
Kansas,"Ambiente estandar, excelente sabor y atención sin destacar.",POS,NEU,NEU,POS
Las Violetas,Lugar feo y precios altos.,NEU,NEU,NEG,NEG
La Cabrera,Ni muy muy ni tan tan.,NEU,NEU,NEU,NEU
Las Violetas,Todo helado.,NEG,NEU,NEU,NEG
El Pobre Luis,La atención fue genial.,NEU,POS,NEU,POS
La Parolaccia,Muy linda decoracion.,NEU,NEU,NEU,POS
Sottovoce,Cumplieron con el pedido.,NEU,NEU,NEU,NEU
Las Violetas,Nada especial el lugar.,NEU,NEU,NEU,NEU
El Pobre Luis,Lo que esperas pagar.,NEU,NEU,NEU,NEU
El Pobre Luis,Muy atentos en todo momento y nada especial el lugar.,NEU,POS,NEU,POS
Kansas,Ideal para perder el tiempo.,NEU,NEG,NEU,NEG
Rapanui,Buen precio.,NEU,NEU,POS,POS
Kansas,"Precios elevados, que rica comida y el lugar es hermoso.",POS,NEU,NEG,POS
El Pobre Luis,La atención normal.,NEU,NEU,NEU,NEU
Antares,Tiempos de espera normales.,NEU,NEU,NEU,NEU
Kansas,Excelente sabor y nada especial el lugar.,POS,NEU,NEU,POS
El Pobre Luis,Lugar sucio.,NEU,NEU,NEU,NEG
Don Julio,Muy atentos en todo momento y una estafa el precio.,NEU,POS,NEG,NEU
Don Julio,Atención rápida y cordial.,NEU,POS,NEU,POS
Pizzería Guerrin,Lugar feo.,NEU,NEU,NEU,NEG
La Mezzetta,Sabroso y fresco y tiempos de espera normales.,POS,NEU,NEU,POS
La Cabrera,Ni muy muy ni tan tan.,NEU,NEU,NEU,NEU
Don Julio,Te arrancan la cabeza y me gusto el lugar.,NEU,NEU,NEG,NEU
Sottovoce,"Precio acorde, que rica comida y el servicio correcto.",POS,NEU,NEU,POS
Don Julio,Un poco caro.,NEU,NEU,NEG,NEG
Rapanui,"Nada especial el lugar, se deja comer y no es caro.",NEU,NEU,POS,POS
El Cuartito,No es caro.,NEU,NEU,POS,POS
La Cabrera,"Nos atendieron de maravilla, bastante barato y lindo lugar.",NEU,POS,POS,POS
Rapanui,Bien si te gusta lo crudo.,NEG,NEU,NEU,NEG
Sottovoce,Mala ambientacion y ideal para perder el tiempo.,NEU,NEG,NEU,NEG
El Cuartito,Servicio lento y malo.,NEU,NEG,NEU,NEG
El Cuartito,Nada especial el lugar.,NEU,NEU,NEU,NEU
Sottovoce,Lindo lugar y el servicio correcto.,NEU,NEU,NEU,POS
La Parolaccia,El mozo super amable y nada especial el lugar.,NEU,POS,NEU,POS
Sottovoce,Lugar normal y brillante atencion si no tienes prisa.,NEU,NEG,NEU,NEG
Sottovoce,La carne era una manteca.,POS,NEU,NEU,POS
Rapanui,"Precios de mercado, tiempos de espera normales y poco bueno.",NEG,NEU,NEU,NEG
El Pobre Luis,"La comida normal, el mozo super amable y costoso.",NEU,POS,NEG,NEU
El Pobre Luis,Nada especial el lugar y el mozo super amable.,NEU,POS,NEU,POS
La Mezzetta,Cumplieron con el pedido y nada del otro mundo la comida.,NEU,NEU,NEU,NEU
Rapanui,Precios accesibles.,NEU,NEU,POS,POS
Sottovoce,Muy linda decoracion.,NEU,NEU,NEU,POS
Pizzería Guerrin,"Me gusto mucho, precios de mercado y lugar feo.",POS,NEU,NEU,NEU
Las Violetas,Precio acorde.,NEU,NEU,NEU,NEU
Kansas,Precios accesibles y cumplieron con el pedido.,NEU,NEU,POS,POS
La Cabrera,Los platos son abundantes y deliciosos y servicio excelente.,POS,POS,NEU,POS
Pizzería Guerrin,Nos atendieron de maravilla y nada del otro mundo la comida.,NEU,POS,NEU,POS
La Mezzetta,Lo que esperas pagar.,NEU,NEU,NEU,NEU
La Parolaccia,"Mala ambientacion, falta personal y platos estándar.",NEU,NEG,NEU,NEG
Rapanui,Me pareció carísimo y estaba rico.,POS,NEU,NEG,NEU
La Mezzetta,Poco rico.,NEG,NEU,NEU,NEG
Don Julio,El mozo super amable y no es caro.,NEU,POS,POS,POS
Don Julio,Nada especial el lugar.,NEU,NEU,NEU,NEU
El Pobre Luis,Buen ambiente.,NEU,NEU,NEU,POS
Las Violetas,Costoso.,NEU,NEU,NEG,NEG
La Mezzetta,Nada del otro mundo la comida.,NEU,NEU,NEU,NEU
La Cabrera,Nada especial el lugar.,NEU,NEU,NEU,NEU
La Parolaccia,Lindo lugar y destaco la atención.,NEU,POS,NEU,POS
La Parolaccia,"No me gusto el lugar, estaba rico y no es barato ni caro.",POS,NEU,NEU,NEU
La Cabrera,No me gusto el lugar.,NEU,NEU,NEU,NEG
Kansas,Regular la comida.,NEU,NEU,NEU,NEU
La Cabrera,La atención normal.,NEU,NEU,NEU,NEU
El Cuartito,El lugar esta bueno.,NEU,NEU,NEU,POS
La Mezzetta,"Ambiente estandar, precios de mercado y no me pareció rico.",NEG,NEU,NEU,NEG
El Cuartito,Los platos son abundantes y deliciosos.,POS,NEU,NEU,POS
Rapanui,Muy mala onda los empleados.,NEU,NEG,NEU,NEG
El Pobre Luis,No es barato ni caro.,NEU,NEU,NEU,NEU
La Cabrera,Precios accesibles.,NEU,NEU,POS,POS
La Parolaccia,Se deja comer.,NEU,NEU,NEU,NEU
Sottovoce,Falta personal y lugar sucio.,NEU,NEG,NEU,NEG
Sottovoce,"Lugar normal, precio acorde y platos estándar.",NEU,NEU,NEU,NEU
La Mezzetta,Servicio excelente.,NEU,POS,NEU,POS
Don Julio,Mala ambientacion.,NEU,NEU,NEU,NEG
La Mezzetta,La atención normal y el lugar se cae a pedazos.,NEU,NEU,NEU,NEG
El Cuartito,Lugar normal.,NEU,NEU,NEU,NEU
Don Julio,Tiempos de espera normales.,NEU,NEU,NEU,NEU
Don Julio,No me gusto el lugar y no es barato ni caro.,NEU,NEU,NEU,NEG
La Cabrera,Poco rico y cumplieron con el pedido.,NEG,NEU,NEU,NEG
Kansas,"Falta personal, lugar feo y lo que esperas pagar.",NEU,NEG,NEU,NEG
La Cabrera,Regular la comida.,NEU,NEU,NEU,NEU
Antares,No me gusto el lugar y me encantó la comida.,POS,NEU,NEU,NEU
La Cabrera,Me encanto esperar 2 horas.,NEU,NEG,NEU,NEG
Antares,"La atención normal, regular la comida y no es barato ni caro.",NEU,NEU,NEU,NEU
Antares,La atención fue genial y no es caro.,NEU,POS,POS,POS
Kansas,Nada especial el lugar.,NEU,NEU,NEU,NEU
Pizzería Guerrin,Teniamos frio.,NEG,NEU,NEU,NEG
Kansas,"Brillante atencion si no tienes prisa, la comida normal y precios un poco elevados para lo que ofrecen.",NEU,NEG,NEG,NEG
Las Violetas,Muy linda decoracion.,NEU,NEU,NEU,POS
El Pobre Luis,Que rica comida y precios elevados.,POS,NEU,NEG,NEU
Sottovoce,Un poco caro.,NEU,NEU,NEG,NEG
El Pobre Luis,El lugar esta bueno y precios de mercado.,NEU,NEU,NEU,POS
La Mezzetta,"Lo que esperas pagar, los mozos te tratan mal y el lugar es hermoso.",NEU,NEG,NEU,NEU
El Pobre Luis,Lo que esperas pagar y la comida normal.,NEU,NEU,NEU,NEU
Rapanui,La atención normal y bastante barato.,NEU,NEU,POS,POS
Las Violetas,La atención fue pésima y me encantó la comida.,POS,NEG,NEU,NEU
Pizzería Guerrin,No vale lo que cuesta y buen ambiente.,NEU,NEU,NEG,NEU
La Mezzetta,Te arrancan la cabeza.,NEU,NEU,NEG,NEG
Pizzería Guerrin,Un poco caro.,NEU,NEU,NEG,NEG
La Mezzetta,"La pizza es la mejor de buenos aires, muy atentos en todo momento y lo que esperas pagar.",POS,POS,NEU,POS
Las Violetas,"Excelente relación precio calidad, me gusto mucho y el servicio correcto.",POS,NEU,POS,POS
El Cuartito,Servicio excelente.,NEU,POS,NEU,POS
La Parolaccia,Todo muy rico y muy atentos en todo momento.,POS,POS,NEU,POS
La Cabrera,"Excelente relación precio calidad, nada especial el lugar y destaco la atención.",NEU,POS,POS,POS
Kansas,No estaba rico y precios un poco elevados para lo que ofrecen.,NEG,NEU,NEG,NEG
Pizzería Guerrin,Destaco la atención y precios de mercado.,NEU,POS,NEU,POS
La Mezzetta,Me gusto mucho y ambiente estandar.,POS,NEU,NEU,POS
Rapanui,No vale lo que cuesta y el mozo super amable.,NEU,POS,NEG,NEU
Sottovoce,La atención fue genial y comida aceptable.,NEU,POS,NEU,POS
Antares,La carne era una manteca y el lugar se cae a pedazos.,POS,NEU,NEU,NEU
Don Julio,La atención fue genial y la comida un desastre.,NEG,POS,NEU,NEU
Las Violetas,"El mozo super amable, lugar feo y lo que esperas pagar.",NEU,POS,NEU,NEU
El Cuartito,Lo que esperas pagar.,NEU,NEU,NEU,NEU
El Pobre Luis,No me gusto el ambiente.,NEU,NEU,NEU,NEG
Don Julio,Bastante barato y muy linda decoracion.,NEU,NEU,POS,POS
Don Julio,Atención sin destacar y precios de mercado.,NEU,NEU,NEU,NEU
El Cuartito,Muy linda decoracion.,NEU,NEU,NEU,POS
Don Julio,Genial si te gusta comer frio y servicio lento y malo.,NEG,NEG,NEU,NEG
Las Violetas,La atención fue pésima y platos estándar.,NEU,NEG,NEU,NEG
Pizzería Guerrin,El mozo super amable.,NEU,POS,NEU,POS
Kansas,Un poco caro y servicio lento y malo.,NEU,NEG,NEG,NEG
El Cuartito,Ni muy muy ni tan tan y atención rápida y cordial.,NEU,POS,NEU,POS
Antares,No es barato ni caro.,NEU,NEU,NEU,NEU
El Pobre Luis,"Nada especial el lugar, precios por las nubes y atención sin destacar.",NEU,NEU,NEG,NEG
Kansas,Ideal para perder el tiempo y precios de mercado.,NEU,NEG,NEU,NEG
El Pobre Luis,No me gusto el ambiente.,NEU,NEU,NEU,NEG
La Mezzetta,Nada especial el lugar y precio acorde.,NEU,NEU,NEU,NEU
El Pobre Luis,La carne estaba dura y precio acorde.,NEG,NEU,NEU,NEG
